code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,noteref,table,endpoint,topic
CAGDP9-36,13000,Georgia,2022,Thousands of chained 2017 dollars,3,27080254,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,15000,Hawaii,2017,Thousands of chained 2017 dollars,3,4788346,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,15000,Hawaii,2018,Thousands of chained 2017 dollars,3,4819064,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,15000,Hawaii,2019,Thousands of chained 2017 dollars,3,5075470,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,15000,Hawaii,2020,Thousands of chained 2017 dollars,3,3102161,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,15000,Hawaii,2021,Thousands of chained 2017 dollars,3,4214181,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,15000,Hawaii,2022,Thousands of chained 2017 dollars,3,4447755,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,16000,Idaho,2017,Thousands of chained 2017 dollars,3,2283549,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,16000,Idaho,2018,Thousands of chained 2017 dollars,3,2356775,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,16000,Idaho,2019,Thousands of chained 2017 dollars,3,2331716,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,16000,Idaho,2020,Thousands of chained 2017 dollars,3,2278648,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,16000,Idaho,2021,Thousands of chained 2017 dollars,3,2690703,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,16000,Idaho,2022,Thousands of chained 2017 dollars,3,2658182,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,17000,Illinois,2017,Thousands of chained 2017 dollars,3,33106024,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,17000,Illinois,2018,Thousands of chained 2017 dollars,3,34918240,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,17000,Illinois,2019,Thousands of chained 2017 dollars,3,35143122,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,17000,Illinois,2020,Thousands of chained 2017 dollars,3,31478509,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,17000,Illinois,2021,Thousands of chained 2017 dollars,3,35201391,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,17000,Illinois,2022,Thousands of chained 2017 dollars,3,34958139,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,18000,Indiana,2017,Thousands of chained 2017 dollars,3,13021294,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,18000,Indiana,2018,Thousands of chained 2017 dollars,3,13191246,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,18000,Indiana,2019,Thousands of chained 2017 dollars,3,13065514,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,18000,Indiana,2020,Thousands of chained 2017 dollars,3,13173376,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,18000,Indiana,2021,Thousands of chained 2017 dollars,3,14383353,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,18000,Indiana,2022,Thousands of chained 2017 dollars,3,13869419,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,19000,Iowa,2017,Thousands of chained 2017 dollars,3,6469072,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,19000,Iowa,2018,Thousands of chained 2017 dollars,3,6465976,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,19000,Iowa,2019,Thousands of chained 2017 dollars,3,6291373,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,19000,Iowa,2020,Thousands of chained 2017 dollars,3,6122628,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,19000,Iowa,2021,Thousands of chained 2017 dollars,3,6489603,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,19000,Iowa,2022,Thousands of chained 2017 dollars,3,6073952,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,20000,Kansas,2017,Thousands of chained 2017 dollars,3,6979461,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,20000,Kansas,2018,Thousands of chained 2017 dollars,3,6749222,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,20000,Kansas,2019,Thousands of chained 2017 dollars,3,6581583,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,20000,Kansas,2020,Thousands of chained 2017 dollars,3,6468449,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,20000,Kansas,2021,Thousands of chained 2017 dollars,3,6924374,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,20000,Kansas,2022,Thousands of chained 2017 dollars,3,6827832,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,21000,Kentucky,2017,Thousands of chained 2017 dollars,3,9871335,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,21000,Kentucky,2018,Thousands of chained 2017 dollars,3,10075252,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,21000,Kentucky,2019,Thousands of chained 2017 dollars,3,10010564,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,21000,Kentucky,2020,Thousands of chained 2017 dollars,3,10521093,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,21000,Kentucky,2021,Thousands of chained 2017 dollars,3,11205565,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,21000,Kentucky,2022,Thousands of chained 2017 dollars,3,10990727,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,22000,Louisiana,2017,Thousands of chained 2017 dollars,3,8822190,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,22000,Louisiana,2018,Thousands of chained 2017 dollars,3,8802656,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,22000,Louisiana,2019,Thousands of chained 2017 dollars,3,8609051,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,22000,Louisiana,2020,Thousands of chained 2017 dollars,3,7753916,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,22000,Louisiana,2021,Thousands of chained 2017 dollars,3,8421806,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,22000,Louisiana,2022,Thousands of chained 2017 dollars,3,8338367,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,23000,Maine,2017,Thousands of chained 2017 dollars,3,1458594,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,23000,Maine,2018,Thousands of chained 2017 dollars,3,1416885,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,23000,Maine,2019,Thousands of chained 2017 dollars,3,1404389,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,23000,Maine,2020,Thousands of chained 2017 dollars,3,1380204,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,23000,Maine,2021,Thousands of chained 2017 dollars,3,1473924,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,23000,Maine,2022,Thousands of chained 2017 dollars,3,1405585,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,24000,Maryland,2017,Thousands of chained 2017 dollars,3,8734819,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,24000,Maryland,2018,Thousands of chained 2017 dollars,3,8976910,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,24000,Maryland,2019,Thousands of chained 2017 dollars,3,8772043,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,24000,Maryland,2020,Thousands of chained 2017 dollars,3,8514613,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,24000,Maryland,2021,Thousands of chained 2017 dollars,3,9386529,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,24000,Maryland,2022,Thousands of chained 2017 dollars,3,9252120,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,25000,Massachusetts,2017,Thousands of chained 2017 dollars,3,10714165,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,25000,Massachusetts,2018,Thousands of chained 2017 dollars,3,10799896,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,25000,Massachusetts,2019,Thousands of chained 2017 dollars,3,11363689,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,25000,Massachusetts,2020,Thousands of chained 2017 dollars,3,9303932,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,25000,Massachusetts,2021,Thousands of chained 2017 dollars,3,10481006,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,25000,Massachusetts,2022,Thousands of chained 2017 dollars,3,10750523,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,26000,Michigan,2017,Thousands of chained 2017 dollars,3,13474600,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,26000,Michigan,2018,Thousands of chained 2017 dollars,3,14216226,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,26000,Michigan,2019,Thousands of chained 2017 dollars,3,14510570,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,26000,Michigan,2020,Thousands of chained 2017 dollars,3,13765052,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,26000,Michigan,2021,Thousands of chained 2017 dollars,3,15079872,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,26000,Michigan,2022,Thousands of chained 2017 dollars,3,15088574,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,27000,Minnesota,2017,Thousands of chained 2017 dollars,3,11877062,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,27000,Minnesota,2018,Thousands of chained 2017 dollars,3,11977113,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,27000,Minnesota,2019,Thousands of chained 2017 dollars,3,11924773,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,27000,Minnesota,2020,Thousands of chained 2017 dollars,3,10309886,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,27000,Minnesota,2021,Thousands of chained 2017 dollars,3,11329994,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,27000,Minnesota,2022,Thousands of chained 2017 dollars,3,12046701,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,28000,Mississippi,2017,Thousands of chained 2017 dollars,3,4148867,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,28000,Mississippi,2018,Thousands of chained 2017 dollars,3,4487043,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,28000,Mississippi,2019,Thousands of chained 2017 dollars,3,4484531,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,28000,Mississippi,2020,Thousands of chained 2017 dollars,3,4553691,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,28000,Mississippi,2021,Thousands of chained 2017 dollars,3,4613974,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,28000,Mississippi,2022,Thousands of chained 2017 dollars,3,4469472,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,29000,Missouri,2017,Thousands of chained 2017 dollars,3,11064644,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,29000,Missouri,2018,Thousands of chained 2017 dollars,3,11045647,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,29000,Missouri,2019,Thousands of chained 2017 dollars,3,10966642,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,29000,Missouri,2020,Thousands of chained 2017 dollars,3,10223870,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,29000,Missouri,2021,Thousands of chained 2017 dollars,3,11605461,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,29000,Missouri,2022,Thousands of chained 2017 dollars,3,11382978,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,30000,Montana,2017,Thousands of chained 2017 dollars,3,2235902,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,30000,Montana,2018,Thousands of chained 2017 dollars,3,2298586,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,30000,Montana,2019,Thousands of chained 2017 dollars,3,2218486,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,30000,Montana,2020,Thousands of chained 2017 dollars,3,2046031,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,30000,Montana,2021,Thousands of chained 2017 dollars,3,2319990,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,30000,Montana,2022,Thousands of chained 2017 dollars,3,2341990,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,31000,Nebraska,2017,Thousands of chained 2017 dollars,3,10095302,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,31000,Nebraska,2018,Thousands of chained 2017 dollars,3,10231076,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,31000,Nebraska,2019,Thousands of chained 2017 dollars,3,8633847,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,31000,Nebraska,2020,Thousands of chained 2017 dollars,3,8164280,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,31000,Nebraska,2021,Thousands of chained 2017 dollars,3,9075362,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,31000,Nebraska,2022,Thousands of chained 2017 dollars,3,8878560,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,32000,Nevada,2017,Thousands of chained 2017 dollars,3,7430445,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,32000,Nevada,2018,Thousands of chained 2017 dollars,3,7499051,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,32000,Nevada,2019,Thousands of chained 2017 dollars,3,7625841,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,32000,Nevada,2020,Thousands of chained 2017 dollars,3,5996562,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,32000,Nevada,2021,Thousands of chained 2017 dollars,3,8209013,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,32000,Nevada,2022,Thousands of chained 2017 dollars,3,8867993,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,33000,New Hampshire,2017,Thousands of chained 2017 dollars,3,1210525,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,33000,New Hampshire,2018,Thousands of chained 2017 dollars,3,1252992,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,33000,New Hampshire,2019,Thousands of chained 2017 dollars,3,1165347,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,33000,New Hampshire,2020,Thousands of chained 2017 dollars,3,1267702,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,33000,New Hampshire,2021,Thousands of chained 2017 dollars,3,1452258,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,33000,New Hampshire,2022,Thousands of chained 2017 dollars,3,1398292,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,34000,New Jersey,2017,Thousands of chained 2017 dollars,3,22681517,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,34000,New Jersey,2018,Thousands of chained 2017 dollars,3,23273230,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,34000,New Jersey,2019,Thousands of chained 2017 dollars,3,23457693,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,34000,New Jersey,2020,Thousands of chained 2017 dollars,3,19643883,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,34000,New Jersey,2021,Thousands of chained 2017 dollars,3,23258169,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,34000,New Jersey,2022,Thousands of chained 2017 dollars,3,25001289,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,35000,New Mexico,2017,Thousands of chained 2017 dollars,3,2623431,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,35000,New Mexico,2018,Thousands of chained 2017 dollars,3,2821962,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,35000,New Mexico,2019,Thousands of chained 2017 dollars,3,2775170,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,35000,New Mexico,2020,Thousands of chained 2017 dollars,3,2547581,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,35000,New Mexico,2021,Thousands of chained 2017 dollars,3,2761267,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,35000,New Mexico,2022,Thousands of chained 2017 dollars,3,2854544,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,36000,New York,2017,Thousands of chained 2017 dollars,3,33383351,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,36000,New York,2018,Thousands of chained 2017 dollars,3,34984298,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,36000,New York,2019,Thousands of chained 2017 dollars,3,35348138,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,36000,New York,2020,Thousands of chained 2017 dollars,3,29589921,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,36000,New York,2021,Thousands of chained 2017 dollars,3,33391853,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,36000,New York,2022,Thousands of chained 2017 dollars,3,36298778,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,37000,North Carolina,2017,Thousands of chained 2017 dollars,3,13245964,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,37000,North Carolina,2018,Thousands of chained 2017 dollars,3,13610844,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,37000,North Carolina,2019,Thousands of chained 2017 dollars,3,13793932,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,37000,North Carolina,2020,Thousands of chained 2017 dollars,3,13317041,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,37000,North Carolina,2021,Thousands of chained 2017 dollars,3,15392609,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,37000,North Carolina,2022,Thousands of chained 2017 dollars,3,15260985,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,38000,North Dakota,2017,Thousands of chained 2017 dollars,3,2879497,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,38000,North Dakota,2018,Thousands of chained 2017 dollars,3,2892840,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,38000,North Dakota,2019,Thousands of chained 2017 dollars,3,2847971,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,38000,North Dakota,2020,Thousands of chained 2017 dollars,3,2436344,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,38000,North Dakota,2021,Thousands of chained 2017 dollars,3,2555525,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,38000,North Dakota,2022,Thousands of chained 2017 dollars,3,2514929,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,39000,Ohio,2017,Thousands of chained 2017 dollars,3,21206088,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,39000,Ohio,2018,Thousands of chained 2017 dollars,3,21934394,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,39000,Ohio,2019,Thousands of chained 2017 dollars,3,22384251,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,39000,Ohio,2020,Thousands of chained 2017 dollars,3,22652279,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,39000,Ohio,2021,Thousands of chained 2017 dollars,3,23688346,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,39000,Ohio,2022,Thousands of chained 2017 dollars,3,21781162,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,40000,Oklahoma,2017,Thousands of chained 2017 dollars,3,12720033,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,40000,Oklahoma,2018,Thousands of chained 2017 dollars,3,12549925,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,40000,Oklahoma,2019,Thousands of chained 2017 dollars,3,10384594,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,40000,Oklahoma,2020,Thousands of chained 2017 dollars,3,10365946,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,40000,Oklahoma,2021,Thousands of chained 2017 dollars,3,11554013,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,40000,Oklahoma,2022,Thousands of chained 2017 dollars,3,12271999,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,41000,Oregon,2017,Thousands of chained 2017 dollars,3,6766657,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,41000,Oregon,2018,Thousands of chained 2017 dollars,3,6921940,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,41000,Oregon,2019,Thousands of chained 2017 dollars,3,7013738,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,41000,Oregon,2020,Thousands of chained 2017 dollars,3,6522693,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,41000,Oregon,2021,Thousands of chained 2017 dollars,3,7449493,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,41000,Oregon,2022,Thousands of chained 2017 dollars,3,7353645,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,42000,Pennsylvania,2017,Thousands of chained 2017 dollars,3,28254457,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,42000,Pennsylvania,2018,Thousands of chained 2017 dollars,3,29607764,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,42000,Pennsylvania,2019,Thousands of chained 2017 dollars,3,28656469,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,42000,Pennsylvania,2020,Thousands of chained 2017 dollars,3,26958031,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,42000,Pennsylvania,2021,Thousands of chained 2017 dollars,3,29302749,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,42000,Pennsylvania,2022,Thousands of chained 2017 dollars,3,29053564,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,44000,Rhode Island,2017,Thousands of chained 2017 dollars,3,1032748,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,44000,Rhode Island,2018,Thousands of chained 2017 dollars,3,1051699,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,44000,Rhode Island,2019,Thousands of chained 2017 dollars,3,1058232,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,44000,Rhode Island,2020,Thousands of chained 2017 dollars,3,937801,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,44000,Rhode Island,2021,Thousands of chained 2017 dollars,3,1014258,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,44000,Rhode Island,2022,Thousands of chained 2017 dollars,3,1059018,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,45000,South Carolina,2017,Thousands of chained 2017 dollars,3,5611749,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,45000,South Carolina,2018,Thousands of chained 2017 dollars,3,5763852,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,45000,South Carolina,2019,Thousands of chained 2017 dollars,3,5852727,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,45000,South Carolina,2020,Thousands of chained 2017 dollars,3,5806587,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,45000,South Carolina,2021,Thousands of chained 2017 dollars,3,6313010,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,45000,South Carolina,2022,Thousands of chained 2017 dollars,3,6341447,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,46000,South Dakota,2017,Thousands of chained 2017 dollars,3,1299494,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,46000,South Dakota,2018,Thousands of chained 2017 dollars,3,1270641,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,46000,South Dakota,2019,Thousands of chained 2017 dollars,3,1229080,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,46000,South Dakota,2020,Thousands of chained 2017 dollars,3,1179533,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,46000,South Dakota,2021,Thousands of chained 2017 dollars,3,1242203,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,46000,South Dakota,2022,Thousands of chained 2017 dollars,3,1179565,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,47000,Tennessee,2017,Thousands of chained 2017 dollars,3,16603562,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,47000,Tennessee,2018,Thousands of chained 2017 dollars,3,16725461,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,47000,Tennessee,2019,Thousands of chained 2017 dollars,3,16633712,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,47000,Tennessee,2020,Thousands of chained 2017 dollars,3,17283626,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,47000,Tennessee,2021,Thousands of chained 2017 dollars,3,19069226,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,47000,Tennessee,2022,Thousands of chained 2017 dollars,3,18245478,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,48000,Texas,2017,Thousands of chained 2017 dollars,3,64183277,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,48000,Texas,2018,Thousands of chained 2017 dollars,3,65928387,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,48000,Texas,2019,Thousands of chained 2017 dollars,3,65093113,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,48000,Texas,2020,Thousands of chained 2017 dollars,3,59852384,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,48000,Texas,2021,Thousands of chained 2017 dollars,3,67859543,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,48000,Texas,2022,Thousands of chained 2017 dollars,3,70700688,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,49000,Utah,2017,Thousands of chained 2017 dollars,3,6257628,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,49000,Utah,2018,Thousands of chained 2017 dollars,3,6573632,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,49000,Utah,2019,Thousands of chained 2017 dollars,3,6763098,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,49000,Utah,2020,Thousands of chained 2017 dollars,3,6225279,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,49000,Utah,2021,Thousands of chained 2017 dollars,3,6692244,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,49000,Utah,2022,Thousands of chained 2017 dollars,3,7140825,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,50000,Vermont,2017,Thousands of chained 2017 dollars,3,559254,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,50000,Vermont,2018,Thousands of chained 2017 dollars,3,555857,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,50000,Vermont,2019,Thousands of chained 2017 dollars,3,556041,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,50000,Vermont,2020,Thousands of chained 2017 dollars,3,528263,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,50000,Vermont,2021,Thousands of chained 2017 dollars,3,556729,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,50000,Vermont,2022,Thousands of chained 2017 dollars,3,532071,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,51000,Virginia,2017,Thousands of chained 2017 dollars,3,13857060,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,51000,Virginia,2018,Thousands of chained 2017 dollars,3,13801539,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,51000,Virginia,2019,Thousands of chained 2017 dollars,3,13938081,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,51000,Virginia,2020,Thousands of chained 2017 dollars,3,12621075,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,51000,Virginia,2021,Thousands of chained 2017 dollars,3,14383896,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,51000,Virginia,2022,Thousands of chained 2017 dollars,3,14792584,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,53000,Washington,2017,Thousands of chained 2017 dollars,3,15413409,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,53000,Washington,2018,Thousands of chained 2017 dollars,3,16012458,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,53000,Washington,2019,Thousands of chained 2017 dollars,3,16341579,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,53000,Washington,2020,Thousands of chained 2017 dollars,3,14239714,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,53000,Washington,2021,Thousands of chained 2017 dollars,3,16084810,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,53000,Washington,2022,Thousands of chained 2017 dollars,3,17037587,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,54000,West Virginia,2017,Thousands of chained 2017 dollars,3,2283854,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,54000,West Virginia,2018,Thousands of chained 2017 dollars,3,2213536,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,54000,West Virginia,2019,Thousands of chained 2017 dollars,3,2133352,,CAGDP9,36,Transportation and warehousing
CAGDP9-36,54000,West Virginia,2020,Thousands of chained 2017 dollars,3,1952308,,CAGDP9,36,Transportation and warehousing
