code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,noteref,table,endpoint,topic
CAINC1-1,31000,Nebraska,2002,Thousands of dollars,3,52804271,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2003,Thousands of dollars,3,56102181,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2004,Thousands of dollars,3,58597206,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2005,Thousands of dollars,3,60598110,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2006,Thousands of dollars,3,63317163,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2007,Thousands of dollars,3,68098639,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2008,Thousands of dollars,3,72377339,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2009,Thousands of dollars,3,71459691,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2010,Thousands of dollars,3,75194060,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2011,Thousands of dollars,3,84096145,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2012,Thousands of dollars,3,86235852,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2013,Thousands of dollars,3,86022151,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2014,Thousands of dollars,3,91084468,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2015,Thousands of dollars,3,94681723,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2016,Thousands of dollars,3,93559697,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2017,Thousands of dollars,3,95823701,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2018,Thousands of dollars,3,100067751,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2019,Thousands of dollars,3,104489901,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2020,Thousands of dollars,3,111347511,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2021,Thousands of dollars,3,123080460,,CAINC1,1,Personal income
CAINC1-1,31000,Nebraska,2022,Thousands of dollars,3,126473544,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1969,Thousands of dollars,3,2278607,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1970,Thousands of dollars,3,2560413,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1971,Thousands of dollars,3,2860381,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1972,Thousands of dollars,3,3196764,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1973,Thousands of dollars,3,3630058,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1974,Thousands of dollars,3,4025238,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1975,Thousands of dollars,3,4543971,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1976,Thousands of dollars,3,5170461,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1977,Thousands of dollars,3,5977935,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1978,Thousands of dollars,3,7225731,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1979,Thousands of dollars,3,8372017,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1980,Thousands of dollars,3,9681438,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1981,Thousands of dollars,3,10998173,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1982,Thousands of dollars,3,11752694,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1983,Thousands of dollars,3,12530750,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1984,Thousands of dollars,3,13634293,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1985,Thousands of dollars,3,14791280,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1986,Thousands of dollars,3,15979144,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1987,Thousands of dollars,3,17406994,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1988,Thousands of dollars,3,19826291,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1989,Thousands of dollars,3,22328914,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1990,Thousands of dollars,3,25039231,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1991,Thousands of dollars,3,27543572,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1992,Thousands of dollars,3,30459859,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1993,Thousands of dollars,3,32932912,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1994,Thousands of dollars,3,36442306,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1995,Thousands of dollars,3,40075451,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1996,Thousands of dollars,3,44336734,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1997,Thousands of dollars,3,48450166,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1998,Thousands of dollars,3,54217238,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,1999,Thousands of dollars,3,58623619,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2000,Thousands of dollars,3,64312598,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2001,Thousands of dollars,3,68026741,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2002,Thousands of dollars,3,69952742,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2003,Thousands of dollars,3,74518428,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2004,Thousands of dollars,3,82524683,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2005,Thousands of dollars,3,92194143,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2006,Thousands of dollars,3,99485129,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2007,Thousands of dollars,3,103705970,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2008,Thousands of dollars,3,102535875,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2009,Thousands of dollars,3,96982751,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2010,Thousands of dollars,3,100750401,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2011,Thousands of dollars,3,104596400,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2012,Thousands of dollars,3,108696140,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2013,Thousands of dollars,3,108914362,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2014,Thousands of dollars,3,115514106,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2015,Thousands of dollars,3,125088591,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2016,Thousands of dollars,3,129879146,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2017,Thousands of dollars,3,138846976,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2018,Thousands of dollars,3,148408130,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2019,Thousands of dollars,3,159292887,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2020,Thousands of dollars,3,170269224,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2021,Thousands of dollars,3,192006059,,CAINC1,1,Personal income
CAINC1-1,32000,Nevada,2022,Thousands of dollars,3,197290898,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1969,Thousands of dollars,3,2781338,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1970,Thousands of dollars,3,2965678,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1971,Thousands of dollars,3,3220121,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1972,Thousands of dollars,3,3561963,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1973,Thousands of dollars,3,4013324,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1974,Thousands of dollars,3,4417159,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1975,Thousands of dollars,3,4802304,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1976,Thousands of dollars,3,5435993,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1977,Thousands of dollars,3,6146446,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1978,Thousands of dollars,3,7090723,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1979,Thousands of dollars,3,8112454,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1980,Thousands of dollars,3,9281841,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1981,Thousands of dollars,3,10505789,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1982,Thousands of dollars,3,11561572,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1983,Thousands of dollars,3,12714437,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1984,Thousands of dollars,3,14352938,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1985,Thousands of dollars,3,15831032,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1986,Thousands of dollars,3,17499716,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1987,Thousands of dollars,3,19284762,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1988,Thousands of dollars,3,21307463,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1989,Thousands of dollars,3,22825338,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1990,Thousands of dollars,3,23004987,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1991,Thousands of dollars,3,23818174,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1992,Thousands of dollars,3,24951886,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1993,Thousands of dollars,3,25765166,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1994,Thousands of dollars,3,27503132,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1995,Thousands of dollars,3,29175950,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1996,Thousands of dollars,3,30892592,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1997,Thousands of dollars,3,33286146,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1998,Thousands of dollars,3,36597456,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,1999,Thousands of dollars,3,38930190,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2000,Thousands of dollars,3,43796122,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2001,Thousands of dollars,3,46179929,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2002,Thousands of dollars,3,46972303,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2003,Thousands of dollars,3,47832952,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2004,Thousands of dollars,3,50732988,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2005,Thousands of dollars,3,52464303,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2006,Thousands of dollars,3,56084854,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2007,Thousands of dollars,3,58305527,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2008,Thousands of dollars,3,60153763,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2009,Thousands of dollars,3,59381531,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2010,Thousands of dollars,3,61880875,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2011,Thousands of dollars,3,64888948,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2012,Thousands of dollars,3,67318055,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2013,Thousands of dollars,3,67121768,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2014,Thousands of dollars,3,69630452,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2015,Thousands of dollars,3,72779569,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2016,Thousands of dollars,3,75228976,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2017,Thousands of dollars,3,78660960,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2018,Thousands of dollars,3,82353730,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2019,Thousands of dollars,3,87706343,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2020,Thousands of dollars,3,93582021,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2021,Thousands of dollars,3,100196849,,CAINC1,1,Personal income
CAINC1-1,33000,New Hampshire,2022,Thousands of dollars,3,103121917,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1969,Thousands of dollars,3,32504175,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1970,Thousands of dollars,3,35294519,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1971,Thousands of dollars,3,38078118,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1972,Thousands of dollars,3,41394930,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1973,Thousands of dollars,3,45063192,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1974,Thousands of dollars,3,48945152,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1975,Thousands of dollars,3,52877698,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1976,Thousands of dollars,3,57408891,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1977,Thousands of dollars,3,62802139,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1978,Thousands of dollars,3,69699071,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1979,Thousands of dollars,3,77368975,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1980,Thousands of dollars,3,87084508,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1981,Thousands of dollars,3,97168413,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1982,Thousands of dollars,3,104980977,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1983,Thousands of dollars,3,113460820,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1984,Thousands of dollars,3,125385448,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1985,Thousands of dollars,3,134484929,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1986,Thousands of dollars,3,143990664,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1987,Thousands of dollars,3,154710515,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1988,Thousands of dollars,3,170480905,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1989,Thousands of dollars,3,182884117,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1990,Thousands of dollars,3,192170879,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1991,Thousands of dollars,3,196169703,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1992,Thousands of dollars,3,210398531,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1993,Thousands of dollars,3,217404095,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1994,Thousands of dollars,3,225066906,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1995,Thousands of dollars,3,238901876,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1996,Thousands of dollars,3,252630680,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1997,Thousands of dollars,3,268793397,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1998,Thousands of dollars,3,286580221,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,1999,Thousands of dollars,3,299723847,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2000,Thousands of dollars,3,329591759,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2001,Thousands of dollars,3,341308913,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2002,Thousands of dollars,3,345988725,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2003,Thousands of dollars,3,354097719,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2004,Thousands of dollars,3,369770927,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2005,Thousands of dollars,3,382749265,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2006,Thousands of dollars,3,410264863,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2007,Thousands of dollars,3,435048745,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2008,Thousands of dollars,3,449545421,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2009,Thousands of dollars,3,436271441,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2010,Thousands of dollars,3,448931100,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2011,Thousands of dollars,3,469252907,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2012,Thousands of dollars,3,484600001,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2013,Thousands of dollars,3,488591296,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2014,Thousands of dollars,3,509357588,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2015,Thousands of dollars,3,530303097,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2016,Thousands of dollars,3,545301738,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2017,Thousands of dollars,3,566237088,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2018,Thousands of dollars,3,591910410,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2019,Thousands of dollars,3,624819804,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2020,Thousands of dollars,3,657894366,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2021,Thousands of dollars,3,705095171,,CAINC1,1,Personal income
CAINC1-1,34000,New Jersey,2022,Thousands of dollars,3,714990176,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1969,Thousands of dollars,3,3143665,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1970,Thousands of dollars,3,3499776,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1971,Thousands of dollars,3,3872418,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1972,Thousands of dollars,3,4353346,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1973,Thousands of dollars,3,4881806,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1974,Thousands of dollars,3,5487270,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1975,Thousands of dollars,3,6267941,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1976,Thousands of dollars,3,6987390,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1977,Thousands of dollars,3,7819801,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1978,Thousands of dollars,3,8947791,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1979,Thousands of dollars,3,10087343,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1980,Thousands of dollars,3,11324718,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1981,Thousands of dollars,3,12789759,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1982,Thousands of dollars,3,14010585,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1983,Thousands of dollars,3,15086657,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1984,Thousands of dollars,3,16451119,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1985,Thousands of dollars,3,17812041,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1986,Thousands of dollars,3,18512048,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1987,Thousands of dollars,3,19235758,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1988,Thousands of dollars,3,20380071,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1989,Thousands of dollars,3,21827331,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1990,Thousands of dollars,3,23292213,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1991,Thousands of dollars,3,24953527,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1992,Thousands of dollars,3,26778266,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1993,Thousands of dollars,3,28793303,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1994,Thousands of dollars,3,30728194,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1995,Thousands of dollars,3,33016851,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1996,Thousands of dollars,3,34664741,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1997,Thousands of dollars,3,36399458,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1998,Thousands of dollars,3,38233130,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,1999,Thousands of dollars,3,38915058,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2000,Thousands of dollars,3,41922251,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2001,Thousands of dollars,3,44958829,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2002,Thousands of dollars,3,46821719,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2003,Thousands of dollars,3,49019748,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2004,Thousands of dollars,3,52099668,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2005,Thousands of dollars,3,55540781,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2006,Thousands of dollars,3,59713746,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2007,Thousands of dollars,3,63243626,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2008,Thousands of dollars,3,67462380,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2009,Thousands of dollars,3,67011812,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2010,Thousands of dollars,3,69499817,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2011,Thousands of dollars,3,73017732,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2012,Thousands of dollars,3,74610808,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2013,Thousands of dollars,3,73079820,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2014,Thousands of dollars,3,77265995,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2015,Thousands of dollars,3,79130787,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2016,Thousands of dollars,3,80782293,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2017,Thousands of dollars,3,82354111,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2018,Thousands of dollars,3,86179472,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2019,Thousands of dollars,3,91139619,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2020,Thousands of dollars,3,98783205,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2021,Thousands of dollars,3,108248253,,CAINC1,1,Personal income
CAINC1-1,35000,New Mexico,2022,Thousands of dollars,3,110303006,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1969,Thousands of dollars,3,83626257,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1970,Thousands of dollars,3,89895425,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1971,Thousands of dollars,3,96121001,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1972,Thousands of dollars,3,102833594,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1973,Thousands of dollars,3,109571703,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1974,Thousands of dollars,3,118064617,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1975,Thousands of dollars,3,127413860,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1976,Thousands of dollars,3,134980837,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1977,Thousands of dollars,3,145640377,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1978,Thousands of dollars,3,158583699,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1979,Thousands of dollars,3,173371724,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1980,Thousands of dollars,3,193336283,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1981,Thousands of dollars,3,215436642,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1982,Thousands of dollars,3,234154698,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1983,Thousands of dollars,3,252718689,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1984,Thousands of dollars,3,279066436,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1985,Thousands of dollars,3,298925027,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1986,Thousands of dollars,3,319272979,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1987,Thousands of dollars,3,339348059,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1988,Thousands of dollars,3,373424007,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1989,Thousands of dollars,3,403530094,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1990,Thousands of dollars,3,432353696,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1991,Thousands of dollars,3,433087824,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1992,Thousands of dollars,3,457070947,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1993,Thousands of dollars,3,469679135,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1994,Thousands of dollars,3,484265850,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1995,Thousands of dollars,3,510311719,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1996,Thousands of dollars,3,536942300,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1997,Thousands of dollars,3,567116455,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1998,Thousands of dollars,3,600087225,,CAINC1,1,Personal income
CAINC1-1,36000,New York,1999,Thousands of dollars,3,635242742,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2000,Thousands of dollars,3,683214301,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2001,Thousands of dollars,3,709417581,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2002,Thousands of dollars,3,707561130,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2003,Thousands of dollars,3,717555330,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2004,Thousands of dollars,3,749469308,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2005,Thousands of dollars,3,777653227,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2006,Thousands of dollars,3,836022632,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2007,Thousands of dollars,3,899609888,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2008,Thousands of dollars,3,920456535,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2009,Thousands of dollars,3,906188251,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2010,Thousands of dollars,3,943392743,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2011,Thousands of dollars,3,995231357,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2012,Thousands of dollars,3,1039791605,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2013,Thousands of dollars,3,1051798103,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2014,Thousands of dollars,3,1090000795,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2015,Thousands of dollars,3,1137082289,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2016,Thousands of dollars,3,1176654694,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2017,Thousands of dollars,3,1255776700,,CAINC1,1,Personal income
CAINC1-1,36000,New York,2018,Thousands of dollars,3,1298669006,,CAINC1,1,Personal income
