code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,noteref,table,endpoint,topic
SAGDP4N-31,33000,New Hampshire,2022,Thousands of dollars,3,37396,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,34000,New Jersey,2017,Thousands of dollars,3,546063,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,34000,New Jersey,2018,Thousands of dollars,3,555799,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,34000,New Jersey,2019,Thousands of dollars,3,571926,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,34000,New Jersey,2020,Thousands of dollars,3,557816,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,34000,New Jersey,2021,Thousands of dollars,3,493564,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,34000,New Jersey,2022,Thousands of dollars,3,523978,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,35000,New Mexico,2017,Thousands of dollars,3,113837,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,35000,New Mexico,2018,Thousands of dollars,3,114189,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,35000,New Mexico,2019,Thousands of dollars,3,164574,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,35000,New Mexico,2020,Thousands of dollars,3,160773,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,35000,New Mexico,2021,Thousands of dollars,3,124960,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,35000,New Mexico,2022,Thousands of dollars,3,125670,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,36000,New York,2017,Thousands of dollars,3,205056,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,36000,New York,2018,Thousands of dollars,3,207719,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,36000,New York,2019,Thousands of dollars,3,206212,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,36000,New York,2020,Thousands of dollars,3,206208,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,36000,New York,2021,Thousands of dollars,3,207893,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,36000,New York,2022,Thousands of dollars,3,248518,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,37000,North Carolina,2017,Thousands of dollars,3,74198,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,37000,North Carolina,2018,Thousands of dollars,3,70969,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,37000,North Carolina,2019,Thousands of dollars,3,70066,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,37000,North Carolina,2020,Thousands of dollars,3,93407,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,37000,North Carolina,2021,Thousands of dollars,3,98164,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,37000,North Carolina,2022,Thousands of dollars,3,100341,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,38000,North Dakota,2017,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,38000,North Dakota,2018,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,38000,North Dakota,2019,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,38000,North Dakota,2020,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,38000,North Dakota,2021,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,38000,North Dakota,2022,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,39000,Ohio,2017,Thousands of dollars,3,732111,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,39000,Ohio,2018,Thousands of dollars,3,784082,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,39000,Ohio,2019,Thousands of dollars,3,812819,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,39000,Ohio,2020,Thousands of dollars,3,828716,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,39000,Ohio,2021,Thousands of dollars,3,807348,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,39000,Ohio,2022,Thousands of dollars,3,934326,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,40000,Oklahoma,2017,Thousands of dollars,3,395439,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,40000,Oklahoma,2018,Thousands of dollars,3,398882,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,40000,Oklahoma,2019,Thousands of dollars,3,420249,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,40000,Oklahoma,2020,Thousands of dollars,3,402907,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,40000,Oklahoma,2021,Thousands of dollars,3,345838,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,40000,Oklahoma,2022,Thousands of dollars,3,386352,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,41000,Oregon,2017,Thousands of dollars,3,66113,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,41000,Oregon,2018,Thousands of dollars,3,69344,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,41000,Oregon,2019,Thousands of dollars,3,67001,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,41000,Oregon,2020,Thousands of dollars,3,68954,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,41000,Oregon,2021,Thousands of dollars,3,71393,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,41000,Oregon,2022,Thousands of dollars,3,97333,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,42000,Pennsylvania,2017,Thousands of dollars,3,771731,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,42000,Pennsylvania,2018,Thousands of dollars,3,803214,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,42000,Pennsylvania,2019,Thousands of dollars,3,786668,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,42000,Pennsylvania,2020,Thousands of dollars,3,629638,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,42000,Pennsylvania,2021,Thousands of dollars,3,698970,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,42000,Pennsylvania,2022,Thousands of dollars,3,710255,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,44000,Rhode Island,2017,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,44000,Rhode Island,2018,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,44000,Rhode Island,2019,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,44000,Rhode Island,2020,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,44000,Rhode Island,2021,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,44000,Rhode Island,2022,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,45000,South Carolina,2017,Thousands of dollars,3,48580,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,45000,South Carolina,2018,Thousands of dollars,3,46039,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,45000,South Carolina,2019,Thousands of dollars,3,49947,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,45000,South Carolina,2020,Thousands of dollars,3,50838,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,45000,South Carolina,2021,Thousands of dollars,3,51089,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,45000,South Carolina,2022,Thousands of dollars,3,60943,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,46000,South Dakota,2017,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,46000,South Dakota,2018,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,46000,South Dakota,2019,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,46000,South Dakota,2020,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,46000,South Dakota,2021,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,46000,South Dakota,2022,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,47000,Tennessee,2017,Thousands of dollars,3,163106,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,47000,Tennessee,2018,Thousands of dollars,3,158067,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,47000,Tennessee,2019,Thousands of dollars,3,166911,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,47000,Tennessee,2020,Thousands of dollars,3,165151,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,47000,Tennessee,2021,Thousands of dollars,3,170558,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,47000,Tennessee,2022,Thousands of dollars,3,172828,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,48000,Texas,2017,Thousands of dollars,3,4572132,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,48000,Texas,2018,Thousands of dollars,3,4549223,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,48000,Texas,2019,Thousands of dollars,3,4856962,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,48000,Texas,2020,Thousands of dollars,3,4399339,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,48000,Texas,2021,Thousands of dollars,3,4128766,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,48000,Texas,2022,Thousands of dollars,3,4525161,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,49000,Utah,2017,Thousands of dollars,3,264479,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,49000,Utah,2018,Thousands of dollars,3,279563,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,49000,Utah,2019,Thousands of dollars,3,307301,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,49000,Utah,2020,Thousands of dollars,3,317657,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,49000,Utah,2021,Thousands of dollars,3,313289,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,49000,Utah,2022,Thousands of dollars,3,382621,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,50000,Vermont,2017,Thousands of dollars,3,6542,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,50000,Vermont,2018,Thousands of dollars,3,6865,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,50000,Vermont,2019,Thousands of dollars,3,6444,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,50000,Vermont,2020,Thousands of dollars,3,0,(D),SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,50000,Vermont,2021,Thousands of dollars,3,6526,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,50000,Vermont,2022,Thousands of dollars,3,6930,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,51000,Virginia,2017,Thousands of dollars,3,53302,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,51000,Virginia,2018,Thousands of dollars,3,55175,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,51000,Virginia,2019,Thousands of dollars,3,114597,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,51000,Virginia,2020,Thousands of dollars,3,110198,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,51000,Virginia,2021,Thousands of dollars,3,109405,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,51000,Virginia,2022,Thousands of dollars,3,113413,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,53000,Washington,2017,Thousands of dollars,3,559585,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,53000,Washington,2018,Thousands of dollars,3,585149,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,53000,Washington,2019,Thousands of dollars,3,612796,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,53000,Washington,2020,Thousands of dollars,3,580789,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,53000,Washington,2021,Thousands of dollars,3,585562,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,53000,Washington,2022,Thousands of dollars,3,644247,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,54000,West Virginia,2017,Thousands of dollars,3,84274,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,54000,West Virginia,2018,Thousands of dollars,3,84308,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,54000,West Virginia,2019,Thousands of dollars,3,92753,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,54000,West Virginia,2020,Thousands of dollars,3,105217,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,54000,West Virginia,2021,Thousands of dollars,3,109038,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,54000,West Virginia,2022,Thousands of dollars,3,77333,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,55000,Wisconsin,2017,Thousands of dollars,3,53670,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,55000,Wisconsin,2018,Thousands of dollars,3,64121,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,55000,Wisconsin,2019,Thousands of dollars,3,62310,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,55000,Wisconsin,2020,Thousands of dollars,3,68064,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,55000,Wisconsin,2021,Thousands of dollars,3,70913,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,55000,Wisconsin,2022,Thousands of dollars,3,82593,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,56000,Wyoming,2017,Thousands of dollars,3,218882,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,56000,Wyoming,2018,Thousands of dollars,3,222885,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,56000,Wyoming,2019,Thousands of dollars,3,229222,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,56000,Wyoming,2020,Thousands of dollars,3,236569,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,56000,Wyoming,2021,Thousands of dollars,3,219750,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-31,56000,Wyoming,2022,Thousands of dollars,3,273163,,SAGDP4N,31,Petroleum and coal products manufacturing
SAGDP4N-32,00000,United States,2017,Thousands of dollars,3,101682000,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,00000,United States,2018,Thousands of dollars,3,104531000,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,00000,United States,2019,Thousands of dollars,3,110256000,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,00000,United States,2020,Thousands of dollars,3,114197000,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,00000,United States,2021,Thousands of dollars,3,117942000,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,00000,United States,2022,Thousands of dollars,3,126506000,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,01000,Alabama,2017,Thousands of dollars,3,1155519,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,01000,Alabama,2018,Thousands of dollars,3,1184463,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,01000,Alabama,2019,Thousands of dollars,3,1285484,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,01000,Alabama,2020,Thousands of dollars,3,1290198,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,01000,Alabama,2021,Thousands of dollars,3,1319623,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,01000,Alabama,2022,Thousands of dollars,3,1453148,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,02000,Alaska,2017,Thousands of dollars,3,5107,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,02000,Alaska,2018,Thousands of dollars,3,5116,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,02000,Alaska,2019,Thousands of dollars,3,5107,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,02000,Alaska,2020,Thousands of dollars,3,4685,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,02000,Alaska,2021,Thousands of dollars,3,4913,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,02000,Alaska,2022,Thousands of dollars,3,5129,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,04000,Arizona,2017,Thousands of dollars,3,520439,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,04000,Arizona,2018,Thousands of dollars,3,608056,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,04000,Arizona,2019,Thousands of dollars,3,759955,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,04000,Arizona,2020,Thousands of dollars,3,696236,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,04000,Arizona,2021,Thousands of dollars,3,764176,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,04000,Arizona,2022,Thousands of dollars,3,874498,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,05000,Arkansas,2017,Thousands of dollars,3,465508,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,05000,Arkansas,2018,Thousands of dollars,3,491585,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,05000,Arkansas,2019,Thousands of dollars,3,509155,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,05000,Arkansas,2020,Thousands of dollars,3,517671,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,05000,Arkansas,2021,Thousands of dollars,3,523266,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,05000,Arkansas,2022,Thousands of dollars,3,554624,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,06000,California,2017,Thousands of dollars,3,13032832,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,06000,California,2018,Thousands of dollars,3,12087861,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,06000,California,2019,Thousands of dollars,3,12757470,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,06000,California,2020,Thousands of dollars,3,13747696,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,06000,California,2021,Thousands of dollars,3,13910582,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,06000,California,2022,Thousands of dollars,3,13815696,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,08000,Colorado,2017,Thousands of dollars,3,642518,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,08000,Colorado,2018,Thousands of dollars,3,725607,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,08000,Colorado,2019,Thousands of dollars,3,862491,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,08000,Colorado,2020,Thousands of dollars,3,900991,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,08000,Colorado,2021,Thousands of dollars,3,1002153,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,08000,Colorado,2022,Thousands of dollars,3,954424,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,09000,Connecticut,2017,Thousands of dollars,3,1337415,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,09000,Connecticut,2018,Thousands of dollars,3,1312960,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,09000,Connecticut,2019,Thousands of dollars,3,1372892,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,09000,Connecticut,2020,Thousands of dollars,3,1402070,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,09000,Connecticut,2021,Thousands of dollars,3,1463339,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,09000,Connecticut,2022,Thousands of dollars,3,1514871,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,10000,Delaware,2017,Thousands of dollars,3,308241,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,10000,Delaware,2018,Thousands of dollars,3,348097,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,10000,Delaware,2019,Thousands of dollars,3,364105,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,10000,Delaware,2020,Thousands of dollars,3,349781,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,10000,Delaware,2021,Thousands of dollars,3,351727,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,10000,Delaware,2022,Thousands of dollars,3,390467,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,11000,District of Columbia,2017,Thousands of dollars,3,34364,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,11000,District of Columbia,2018,Thousands of dollars,3,34056,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,11000,District of Columbia,2019,Thousands of dollars,3,35694,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,11000,District of Columbia,2020,Thousands of dollars,3,38257,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,11000,District of Columbia,2021,Thousands of dollars,3,47530,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,11000,District of Columbia,2022,Thousands of dollars,3,45515,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,12000,Florida,2017,Thousands of dollars,3,2054629,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,12000,Florida,2018,Thousands of dollars,3,2164186,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,12000,Florida,2019,Thousands of dollars,3,2586419,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,12000,Florida,2020,Thousands of dollars,3,2526292,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,12000,Florida,2021,Thousands of dollars,3,2740743,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,12000,Florida,2022,Thousands of dollars,3,3216155,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,13000,Georgia,2017,Thousands of dollars,3,2174750,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,13000,Georgia,2018,Thousands of dollars,3,2187600,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,13000,Georgia,2019,Thousands of dollars,3,2267709,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,13000,Georgia,2020,Thousands of dollars,3,2358990,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,13000,Georgia,2021,Thousands of dollars,3,2437295,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,13000,Georgia,2022,Thousands of dollars,3,2639865,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,15000,Hawaii,2017,Thousands of dollars,3,23953,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,15000,Hawaii,2018,Thousands of dollars,3,32569,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,15000,Hawaii,2019,Thousands of dollars,3,33306,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,15000,Hawaii,2020,Thousands of dollars,3,33022,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,15000,Hawaii,2021,Thousands of dollars,3,32251,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,15000,Hawaii,2022,Thousands of dollars,3,35528,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,16000,Idaho,2017,Thousands of dollars,3,263769,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,16000,Idaho,2018,Thousands of dollars,3,270047,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,16000,Idaho,2019,Thousands of dollars,3,262335,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,16000,Idaho,2020,Thousands of dollars,3,275639,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,16000,Idaho,2021,Thousands of dollars,3,293804,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,16000,Idaho,2022,Thousands of dollars,3,332262,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,17000,Illinois,2017,Thousands of dollars,3,6999516,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,17000,Illinois,2018,Thousands of dollars,3,7252882,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,17000,Illinois,2019,Thousands of dollars,3,7375822,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,17000,Illinois,2020,Thousands of dollars,3,7640444,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,17000,Illinois,2021,Thousands of dollars,3,7978981,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,17000,Illinois,2022,Thousands of dollars,3,8517942,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,18000,Indiana,2017,Thousands of dollars,3,4452546,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,18000,Indiana,2018,Thousands of dollars,3,4546645,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,18000,Indiana,2019,Thousands of dollars,3,4911779,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,18000,Indiana,2020,Thousands of dollars,3,5090123,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,18000,Indiana,2021,Thousands of dollars,3,5388546,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,18000,Indiana,2022,Thousands of dollars,3,5708768,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,19000,Iowa,2017,Thousands of dollars,3,1094976,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,19000,Iowa,2018,Thousands of dollars,3,1120538,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,19000,Iowa,2019,Thousands of dollars,3,1123584,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,19000,Iowa,2020,Thousands of dollars,3,1123199,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,19000,Iowa,2021,Thousands of dollars,3,1187706,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,19000,Iowa,2022,Thousands of dollars,3,1348448,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,20000,Kansas,2017,Thousands of dollars,3,800343,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,20000,Kansas,2018,Thousands of dollars,3,841361,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,20000,Kansas,2019,Thousands of dollars,3,809886,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,20000,Kansas,2020,Thousands of dollars,3,846187,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,20000,Kansas,2021,Thousands of dollars,3,879527,,SAGDP4N,32,Chemical manufacturing
SAGDP4N-32,20000,Kansas,2022,Thousands of dollars,3,988116,,SAGDP4N,32,Chemical manufacturing
