code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,noteref,table,endpoint,topic
SAINC51-51,28000,Mississippi,1979,Millions of dollars,6,15000.9,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1980,Millions of dollars,6,16314.1,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1981,Millions of dollars,6,18187.7,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1982,Millions of dollars,6,19543.9,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1983,Millions of dollars,6,20371.3,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1984,Millions of dollars,6,22345.4,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1985,Millions of dollars,6,23519.8,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1986,Millions of dollars,6,24503.7,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1987,Millions of dollars,6,25772.2,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1988,Millions of dollars,6,27730.5,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1989,Millions of dollars,6,29801.8,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1990,Millions of dollars,6,31366.8,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1991,Millions of dollars,6,33217.9,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1992,Millions of dollars,6,35751.3,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1993,Millions of dollars,6,37950.4,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1994,Millions of dollars,6,40921.2,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1995,Millions of dollars,6,43210.6,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1996,Millions of dollars,6,45699.3,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1997,Millions of dollars,6,48227.7,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1998,Millions of dollars,6,51033.7,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,1999,Millions of dollars,6,52728.7,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2000,Millions of dollars,6,55659.0,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2001,Millions of dollars,6,58842.1,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2002,Millions of dollars,6,60899.8,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2003,Millions of dollars,6,63740.2,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2004,Millions of dollars,6,68067.6,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2005,Millions of dollars,6,71859.7,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2006,Millions of dollars,6,74075.1,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2007,Millions of dollars,6,79077.6,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2008,Millions of dollars,6,82830.2,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2009,Millions of dollars,6,83298.1,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2010,Millions of dollars,6,85848.4,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2011,Millions of dollars,6,89538.2,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2012,Millions of dollars,6,92226.7,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2013,Millions of dollars,6,93290.6,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2014,Millions of dollars,6,95153.1,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2015,Millions of dollars,6,96008.0,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2016,Millions of dollars,6,97349.3,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2017,Millions of dollars,6,100383.5,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2018,Millions of dollars,6,103471.0,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2019,Millions of dollars,6,107233.4,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2020,Millions of dollars,6,116624.9,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2021,Millions of dollars,6,126394.1,,SAINC51,51,Disposable personal income
SAINC51-51,28000,Mississippi,2022,Millions of dollars,6,123982.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1948,Millions of dollars,6,4864.9,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1949,Millions of dollars,6,4762.5,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1950,Millions of dollars,6,5248.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1951,Millions of dollars,6,5674.7,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1952,Millions of dollars,6,5908.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1953,Millions of dollars,6,6265.5,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1954,Millions of dollars,6,6426.1,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1955,Millions of dollars,6,6862.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1956,Millions of dollars,6,7229.8,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1957,Millions of dollars,6,7431.6,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1958,Millions of dollars,6,7941.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1959,Millions of dollars,6,8392.4,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1960,Millions of dollars,6,8581.7,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1961,Millions of dollars,6,8873.4,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1962,Millions of dollars,6,9314.8,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1963,Millions of dollars,6,9745.9,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1964,Millions of dollars,6,10455.4,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1965,Millions of dollars,6,11291.8,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1966,Millions of dollars,6,12060.5,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1967,Millions of dollars,6,12821.4,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1968,Millions of dollars,6,14097.5,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1969,Millions of dollars,6,14675.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1970,Millions of dollars,6,16258.8,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1971,Millions of dollars,6,17711.4,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1972,Millions of dollars,6,19028.6,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1973,Millions of dollars,6,21354.6,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1974,Millions of dollars,6,22670.1,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1975,Millions of dollars,6,25164.1,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1976,Millions of dollars,6,27335.7,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1977,Millions of dollars,6,30281.8,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1978,Millions of dollars,6,33462.0,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1979,Millions of dollars,6,37121.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1980,Millions of dollars,6,40308.7,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1981,Millions of dollars,6,44760.4,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1982,Millions of dollars,6,47636.6,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1983,Millions of dollars,6,51981.9,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1984,Millions of dollars,6,57854.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1985,Millions of dollars,6,61705.0,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1986,Millions of dollars,6,65040.7,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1987,Millions of dollars,6,68048.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1988,Millions of dollars,6,72752.3,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1989,Millions of dollars,6,77649.0,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1990,Millions of dollars,6,81134.0,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1991,Millions of dollars,6,85475.5,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1992,Millions of dollars,6,91029.0,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1993,Millions of dollars,6,95034.3,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1994,Millions of dollars,6,100521.7,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1995,Millions of dollars,6,105617.4,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1996,Millions of dollars,6,111239.4,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1997,Millions of dollars,6,117481.4,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1998,Millions of dollars,6,122845.4,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,1999,Millions of dollars,6,127441.6,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2000,Millions of dollars,6,136189.9,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2001,Millions of dollars,6,140912.5,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2002,Millions of dollars,6,147590.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2003,Millions of dollars,6,154872.9,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2004,Millions of dollars,6,163608.4,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2005,Millions of dollars,6,167661.3,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2006,Millions of dollars,6,176593.9,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2007,Millions of dollars,6,184005.5,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2008,Millions of dollars,6,195270.5,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2009,Millions of dollars,6,197477.4,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2010,Millions of dollars,6,202187.6,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2011,Millions of dollars,6,208237.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2012,Millions of dollars,6,217574.0,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2013,Millions of dollars,6,216900.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2014,Millions of dollars,6,223920.8,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2015,Millions of dollars,6,230119.7,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2016,Millions of dollars,6,237097.9,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2017,Millions of dollars,6,244067.9,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2018,Millions of dollars,6,256236.6,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2019,Millions of dollars,6,266044.2,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2020,Millions of dollars,6,288925.1,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2021,Millions of dollars,6,307449.8,,SAINC51,51,Disposable personal income
SAINC51-51,29000,Missouri,2022,Millions of dollars,6,313150.6,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1948,Millions of dollars,6,814.5,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1949,Millions of dollars,6,752.5,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1950,Millions of dollars,6,925.1,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1951,Millions of dollars,6,993.4,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1952,Millions of dollars,6,1008.6,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1953,Millions of dollars,6,1023.1,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1954,Millions of dollars,6,1021.1,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1955,Millions of dollars,6,1121.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1956,Millions of dollars,6,1176.9,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1957,Millions of dollars,6,1224.9,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1958,Millions of dollars,6,1293.9,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1959,Millions of dollars,6,1248.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1960,Millions of dollars,6,1312.3,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1961,Millions of dollars,6,1306.8,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1962,Millions of dollars,6,1551.7,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1963,Millions of dollars,6,1533.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1964,Millions of dollars,6,1584.9,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1965,Millions of dollars,6,1693.1,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1966,Millions of dollars,6,1807.1,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1967,Millions of dollars,6,1836.9,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1968,Millions of dollars,6,1925.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1969,Millions of dollars,6,2068.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1970,Millions of dollars,6,2327.8,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1971,Millions of dollars,6,2523.7,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1972,Millions of dollars,6,2892.4,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1973,Millions of dollars,6,3341.4,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1974,Millions of dollars,6,3619.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1975,Millions of dollars,6,4019.8,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1976,Millions of dollars,6,4277.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1977,Millions of dollars,6,4594.0,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1978,Millions of dollars,6,5415.9,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1979,Millions of dollars,6,5741.8,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1980,Millions of dollars,6,6343.7,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1981,Millions of dollars,6,7232.1,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1982,Millions of dollars,6,7704.3,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1983,Millions of dollars,6,8139.8,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1984,Millions of dollars,6,8626.1,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1985,Millions of dollars,6,8755.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1986,Millions of dollars,6,9193.8,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1987,Millions of dollars,6,9324.0,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1988,Millions of dollars,6,9572.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1989,Millions of dollars,6,10479.7,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1990,Millions of dollars,6,11049.0,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1991,Millions of dollars,6,11861.8,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1992,Millions of dollars,6,12553.9,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1993,Millions of dollars,6,13597.9,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1994,Millions of dollars,6,13909.3,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1995,Millions of dollars,6,14675.5,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1996,Millions of dollars,6,15325.3,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1997,Millions of dollars,6,15916.1,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1998,Millions of dollars,6,16972.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,1999,Millions of dollars,6,17238.1,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2000,Millions of dollars,6,18325.6,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2001,Millions of dollars,6,19144.0,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2002,Millions of dollars,6,20104.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2003,Millions of dollars,6,21811.7,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2004,Millions of dollars,6,23740.4,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2005,Millions of dollars,6,25281.7,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2006,Millions of dollars,6,27200.6,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2007,Millions of dollars,6,29025.1,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2008,Millions of dollars,6,31061.4,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2009,Millions of dollars,6,30970.9,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2010,Millions of dollars,6,32645.7,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2011,Millions of dollars,6,34492.0,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2012,Millions of dollars,6,36490.9,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2013,Millions of dollars,6,36524.1,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2014,Millions of dollars,6,38238.4,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2015,Millions of dollars,6,39654.4,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2016,Millions of dollars,6,40348.9,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2017,Millions of dollars,6,42890.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2018,Millions of dollars,6,45194.2,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2019,Millions of dollars,6,47628.4,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2020,Millions of dollars,6,51935.5,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2021,Millions of dollars,6,56719.0,,SAINC51,51,Disposable personal income
SAINC51-51,30000,Montana,2022,Millions of dollars,6,59312.3,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1948,Millions of dollars,6,1809.7,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1949,Millions of dollars,6,1651.7,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1950,Millions of dollars,6,1966.4,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1951,Millions of dollars,6,2002.8,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1952,Millions of dollars,6,2154.7,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1953,Millions of dollars,6,2035.3,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1954,Millions of dollars,6,2210.6,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1955,Millions of dollars,6,2135.3,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1956,Millions of dollars,6,2191.5,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1957,Millions of dollars,6,2574.1,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1958,Millions of dollars,6,2667.4,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1959,Millions of dollars,6,2691.7,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1960,Millions of dollars,6,2841.6,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1961,Millions of dollars,6,2885.6,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1962,Millions of dollars,6,3170.2,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1963,Millions of dollars,6,3248.1,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1964,Millions of dollars,6,3381.3,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1965,Millions of dollars,6,3732.0,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1966,Millions of dollars,6,3974.1,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1967,Millions of dollars,6,4093.3,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1968,Millions of dollars,6,4331.1,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1969,Millions of dollars,6,4746.6,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1970,Millions of dollars,6,5160.7,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1971,Millions of dollars,6,5766.0,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1972,Millions of dollars,6,6272.7,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1973,Millions of dollars,6,7333.5,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1974,Millions of dollars,6,7544.2,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1975,Millions of dollars,6,8775.9,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1976,Millions of dollars,6,9140.7,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1977,Millions of dollars,6,9779.7,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1978,Millions of dollars,6,11374.5,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1979,Millions of dollars,6,12125.1,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1980,Millions of dollars,6,12962.2,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1981,Millions of dollars,6,15175.8,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1982,Millions of dollars,6,16070.1,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1983,Millions of dollars,6,17059.6,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1984,Millions of dollars,6,19189.7,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1985,Millions of dollars,6,20214.9,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1986,Millions of dollars,6,20802.4,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1987,Millions of dollars,6,21608.2,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1988,Millions of dollars,6,23165.4,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1989,Millions of dollars,6,24426.9,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1990,Millions of dollars,6,26137.0,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1991,Millions of dollars,6,27204.3,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1992,Millions of dollars,6,28922.7,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1993,Millions of dollars,6,29841.0,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1994,Millions of dollars,6,31709.4,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1995,Millions of dollars,6,33313.2,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1996,Millions of dollars,6,36242.4,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1997,Millions of dollars,6,36988.5,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1998,Millions of dollars,6,39377.3,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,1999,Millions of dollars,6,41193.4,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2000,Millions of dollars,6,43504.3,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2001,Millions of dollars,6,45845.6,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2002,Millions of dollars,6,47546.1,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2003,Millions of dollars,6,51111.1,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2004,Millions of dollars,6,53402.9,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2005,Millions of dollars,6,54755.6,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2006,Millions of dollars,6,56706.2,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2007,Millions of dollars,6,60707.9,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2008,Millions of dollars,6,64841.2,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2009,Millions of dollars,6,65480.0,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2010,Millions of dollars,6,68668.6,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2011,Millions of dollars,6,76509.2,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2012,Millions of dollars,6,77995.0,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2013,Millions of dollars,6,77154.9,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2014,Millions of dollars,6,81556.5,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2015,Millions of dollars,6,84839.7,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2016,Millions of dollars,6,83667.2,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2017,Millions of dollars,6,85936.9,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2018,Millions of dollars,6,90267.0,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2019,Millions of dollars,6,93922.6,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2020,Millions of dollars,6,100316.2,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2021,Millions of dollars,6,109846.9,,SAINC51,51,Disposable personal income
SAINC51-51,31000,Nebraska,2022,Millions of dollars,6,111484.5,,SAINC51,51,Disposable personal income
SAINC51-51,32000,Nevada,1948,Millions of dollars,6,251.1,,SAINC51,51,Disposable personal income
SAINC51-51,32000,Nevada,1949,Millions of dollars,6,268.0,,SAINC51,51,Disposable personal income
SAINC51-51,32000,Nevada,1950,Millions of dollars,6,305.2,,SAINC51,51,Disposable personal income
